32;10100015;1;1;0;2;0;3;0;4;9;5;49;6;0;7;0;8;19;9;0;10;0;11;0;12;0;13;0;14;0;15;1;16;2;17;0;18;0;19;0;20;0;21;1;22;37;23;11
32;10100016;1;1;0;2;0;3;0;4;31;5;67;6;1;7;1;8;38;9;0;10;0;11;3;12;0;13;0;14;0;15;2;16;4;17;0;18;0;19;0;20;1;21;1;22;64;23;23
32;10100017;1;1;0;2;0;3;0;4;20;5;102;6;1;7;0;8;52;9;1;10;0;11;5;12;0;13;0;14;1;15;5;16;7;17;0;18;0;19;2;20;1;21;3;22;79;23;39
24;10100018;1;1;0;2;0;3;0;4;3;5;10;6;0;7;0;8;5;9;0;10;0;11;0;12;0;13;0;14;0;15;0;16;2;17;2;18;0;19;0;20;0;21;0;22;3;23;1
24;10100019;1;1;0;2;0;3;0;4;6;5;11;6;0;7;0;8;1;9;0;10;0;11;0;12;0;13;0;14;0;15;0;16;1;17;0;18;0;19;0;20;0;21;0;22;1;23;1
24;10100020;1;1;0;2;0;3;0;4;5;5;23;6;0;7;0;8;5;9;0;10;2;11;0;12;0;13;0;14;0;15;1;16;5;17;0;18;0;19;0;20;0;21;0;22;13;23;0
24;10100021;1;1;0;2;0;3;1;4;24;5;27;6;2;7;0;8;7;9;0;10;0;11;0;12;0;13;0;14;0;15;1;16;19;17;0;18;0;19;0;20;0;21;0;22;9;23;2
24;10100022;1;1;0;2;0;3;0;4;26;5;66;6;0;7;1;8;1;9;0;10;0;11;0;12;0;13;0;14;0;15;1;16;3;17;1;18;1;19;0;20;0;21;0;22;19;23;2
32;10100023;1;1;0;2;1;3;1;4;20;5;68;6;2;7;109;8;8;9;0;10;0;11;0;12;1;13;0;14;0;15;12;16;9;17;2;18;0;19;0;20;0;21;0;22;40;23;3
32;10200001;1;1;0;2;1;3;0;4;53;5;41;6;1;7;72;8;10;9;1;10;0;11;4;12;1;13;0;14;0;15;0;16;7;17;0;18;0;19;0;20;0;21;0;22;35;23;6
32;10200002;1;1;1;2;0;3;0;4;22;5;17;6;0;7;100;8;6;9;1;10;0;11;1;12;0;13;0;14;0;15;0;16;1;17;1;18;0;19;0;20;0;21;0;22;9;23;2
32;10200002;1;1;0;2;1;3;2;4;23;5;20;6;0;7;89;8;5;9;0;10;1;11;3;12;0;13;1;14;0;15;1;16;0;17;0;18;0;19;0;20;0;21;0;22;11;23;2
32;10200003;1;1;1;2;0;3;1;4;46;5;43;6;1;7;94;8;10;9;0;10;1;11;1;12;0;13;1;14;0;15;4;16;2;17;0;18;0;19;0;20;0;21;0;22;21;23;4
32;10200003;1;1;0;2;1;3;0;4;23;5;34;6;0;7;73;8;12;9;1;10;1;11;0;12;1;13;0;14;0;15;1;16;0;17;0;18;0;19;0;20;0;21;0;22;17;23;4
32;10200004;1;1;0;2;0;3;1;4;44;5;74;6;0;7;149;8;6;9;1;10;0;11;0;12;0;13;1;14;0;15;0;16;6;17;0;18;0;19;0;20;0;21;0;22;40;23;8
32;10200005;1;1;0;2;0;3;0;4;2;5;18;6;0;7;169;8;1;9;0;10;0;11;0;12;0;13;0;14;0;15;0;16;0;17;0;18;0;19;0;20;0;21;0;22;5;23;1
32;10200005;1;1;0;2;0;3;0;4;1;5;22;6;0;7;161;8;1;9;1;10;0;11;0;12;1;13;0;14;0;15;1;16;0;17;0;18;0;19;0;20;0;21;0;22;5;23;1
32;10200006;1;1;0;2;0;3;0;4;1;5;13;6;0;7;130;8;3;9;0;10;0;11;0;12;0;13;0;14;0;15;3;16;1;17;0;18;0;19;0;20;0;21;0;22;9;23;0
32;10200006;1;1;0;2;1;3;0;4;1;5;17;6;0;7;191;8;5;9;0;10;0;11;0;12;0;13;0;14;0;15;4;16;0;17;0;18;0;19;0;20;0;21;0;22;8;23;0
32;10200007;1;1;0;2;0;3;0;4;3;5;18;6;0;7;141;8;1;9;0;10;0;11;0;12;0;13;0;14;0;15;0;16;0;17;0;18;0;19;0;20;0;21;0;22;11;23;0
32;10200007;1;1;0;2;1;3;0;4;1;5;20;6;0;7;174;8;0;9;0;10;0;11;0;12;0;13;0;14;0;15;0;16;0;17;0;18;0;19;0;20;1;21;0;22;7;23;0
32;10200008;1;1;0;2;0;3;0;4;1;5;16;6;1;7;145;8;0;9;0;10;0;11;0;12;0;13;1;14;0;15;2;16;0;17;0;18;0;19;0;20;0;21;0;22;2;23;0
32;10200008;1;1;0;2;0;3;0;4;1;5;7;6;0;7;129;8;0;9;1;10;1;11;0;12;0;13;1;14;0;15;4;16;0;17;0;18;0;19;0;20;0;21;0;22;5;23;1
32;10200009;1;1;0;2;0;3;0;4;1;5;18;6;1;7;265;8;0;9;0;10;0;11;0;12;0;13;0;14;0;15;0;16;0;17;0;18;0;19;0;20;0;21;0;22;4;23;0
24;10200010;1;1;0;2;0;3;0;4;1;5;10;6;0;7;258;8;0;9;0;10;0;11;0;12;0;13;0;14;0;15;0;16;0;17;0;18;0;19;0;20;0;21;0;22;6;23;0
24;10200011;1;1;0;2;0;3;0;4;1;5;5;6;0;7;134;8;0;9;2;10;0;11;0;12;0;13;0;14;0;15;1;16;0;17;0;18;0;19;0;20;0;21;0;22;1;23;0
32;10200012;1;1;0;2;0;3;0;4;1;5;4;6;0;7;263;8;2;9;0;10;0;11;0;12;0;13;0;14;0;15;0;16;0;17;0;18;0;19;0;20;0;21;0;22;2;23;0
32;10200012;1;1;0;2;0;3;0;4;1;5;4;6;1;7;218;8;2;9;0;10;0;11;0;12;0;13;0;14;0;15;0;16;0;17;0;18;0;19;0;20;0;21;0;22;1;23;0
24;10200013;1;1;0;2;0;3;0;4;1;5;2;6;0;7;19;8;0;9;1;10;0;11;0;12;0;13;0;14;0;15;0;16;0;17;0;18;0;19;0;20;0;21;0;22;0;23;0
24;10200014;1;1;0;2;0;3;0;4;2;5;3;6;0;7;153;8;0;9;0;10;0;11;0;12;0;13;0;14;0;15;0;16;0;17;0;18;0;19;0;20;0;21;0;22;1;23;0
24;10200015;1;1;0;2;0;3;0;4;1;5;18;6;0;7;107;8;2;9;0;10;0;11;0;12;0;13;0;14;0;15;0;16;0;17;1;18;0;19;0;20;0;21;0;22;0;23;0
24;10200016;1;1;0;2;0;3;0;4;1;5;4;6;0;7;181;8;0;9;1;10;0;11;0;12;0;13;0;14;0;15;0;16;0;17;0;18;0;19;0;20;0;21;0;22;1;23;0
24;10200017;1;1;0;2;0;3;0;4;1;5;4;6;0;7;83;8;0;9;0;10;0;11;0;12;0;13;0;14;0;15;0;16;0;17;0;18;0;19;0;20;0;21;0;22;0;23;0
24;10200018;1;1;0;2;0;3;0;4;1;5;8;6;0;7;27;8;0;9;0;10;0;11;0;12;0;13;0;14;0;15;0;16;0;17;0;18;0;19;0;20;0;21;0;22;0;23;0
24;10200019;1;1;0;2;0;3;0;4;7;5;1;6;0;7;160;8;0;9;0;10;0;11;0;12;0;13;0;14;0;15;0;16;0;17;0;18;0;19;0;20;0;21;0;22;0;23;0
32;10300001;1;1;0;2;0;3;0;4;36;5;54;6;0;7;7;8;21;9;0;10;0;11;5;12;0;13;1;14;0;15;5;16;4;17;1;18;0;19;0;20;0;21;3;22;48;23;46
32;10300002;1;1;0;2;0;3;0;4;19;5;42;6;1;7;2;8;16;9;0;10;0;11;10;12;0;13;0;14;0;15;3;16;8;17;0;18;0;19;0;20;0;21;2;22;36;23;15
32;10300003;1;1;0;2;0;3;0;4;27;5;50;6;2;7;7;8;18;9;0;10;1;11;3;12;0;13;0;14;0;15;1;16;5;17;0;18;0;19;0;20;0;21;0;22;47;23;40
32;10300004;1;1;0;2;1;3;0;4;24;5;56;6;0;7;11;8;14;9;0;10;0;11;4;12;0;13;0;14;0;15;4;16;5;17;0;18;0;19;0;20;0;21;0;22;54;23;31
32;10300005;1;1;0;2;0;3;1;4;34;5;65;6;2;7;11;8;14;9;0;10;0;11;10;12;0;13;0;14;0;15;4;16;6;17;0;18;0;19;0;20;0;21;1;22;71;23;42
32;10300006;1;1;1;2;0;3;0;4;17;5;32;6;3;7;41;8;8;9;0;10;1;11;4;12;0;13;0;14;0;15;0;16;4;17;0;18;0;19;0;20;0;21;0;22;49;23;33
32;10300007;1;1;0;2;0;3;0;4;15;5;11;6;1;7;78;8;9;9;1;10;1;11;1;12;0;13;0;14;0;15;0;16;1;17;1;18;0;19;0;20;0;21;4;22;20;23;7
32;10300008;1;1;0;2;1;3;0;4;12;5;31;6;0;7;27;8;10;9;0;10;0;11;9;12;0;13;0;14;0;15;2;16;5;17;0;18;0;19;1;20;0;21;0;22;52;23;20
32;10300009;1;1;0;2;1;3;0;4;24;5;23;6;0;7;46;8;4;9;0;10;0;11;3;12;0;13;1;14;0;15;0;16;4;17;0;18;0;19;0;20;1;21;0;22;46;23;13
32;10300010;1;1;0;2;2;3;0;4;10;5;51;6;1;7;36;8;5;9;0;10;1;11;1;12;0;13;0;14;0;15;5;16;5;17;1;18;0;19;0;20;1;21;0;22;67;23;18
32;10300011;1;1;0;2;1;3;0;4;42;5;46;6;0;7;14;8;18;9;1;10;0;11;6;12;0;13;1;14;0;15;3;16;10;17;0;18;0;19;0;20;1;21;0;22;64;23;32
32;10300012;1;1;1;2;0;3;0;4;18;5;50;6;1;7;19;8;8;9;2;10;0;11;11;12;0;13;2;14;0;15;3;16;7;17;3;18;0;19;3;20;0;21;3;22;55;23;41
32;10300013;1;1;0;2;0;3;0;4;30;5;54;6;1;7;9;8;15;9;0;10;1;11;12;12;0;13;0;14;0;15;4;16;8;17;0;18;0;19;0;20;0;21;0;22;70;23;30
32;10300014;1;1;1;2;0;3;0;4;24;5;45;6;2;7;10;8;18;9;0;10;1;11;5;12;0;13;0;14;0;15;0;16;15;17;3;18;1;19;0;20;0;21;0;22;55;23;50
32;10300015;1;1;0;2;1;3;0;4;25;5;42;6;0;7;16;8;5;9;0;10;0;11;6;12;0;13;0;14;0;15;3;16;7;17;0;18;0;19;0;20;0;21;2;22;58;23;32
32;10300016;1;1;0;2;0;3;1;4;37;5;72;6;2;7;12;8;21;9;0;10;0;11;7;12;0;13;0;14;0;15;1;16;5;17;0;18;0;19;0;20;0;21;1;22;54;23;59
32;10300017;1;1;0;2;0;3;0;4;36;5;62;6;2;7;5;8;21;9;1;10;0;11;2;12;0;13;0;14;1;15;2;16;10;17;0;18;0;19;0;20;0;21;1;22;31;23;41
32;10300018;1;1;0;2;0;3;0;4;34;5;64;6;0;7;4;8;17;9;0;10;1;11;8;12;0;13;0;14;0;15;3;16;11;17;2;18;0;19;0;20;0;21;0;22;78;23;41
32;10300019;1;1;0;2;0;3;0;4;22;5;38;6;0;7;9;8;11;9;0;10;1;11;1;12;0;13;0;14;0;15;4;16;9;17;1;18;0;19;0;20;0;21;0;22;47;23;23
32;10300020;1;1;0;2;0;3;1;4;24;5;54;6;2;7;7;8;14;9;0;10;0;11;4;12;0;13;0;14;0;15;6;16;2;17;0;18;0;19;0;20;0;21;1;22;39;23;62
32;10300021;1;1;0;2;0;3;1;4;18;5;54;6;0;7;3;8;15;9;0;10;0;11;6;12;0;13;0;14;0;15;0;16;8;17;0;18;0;19;0;20;0;21;2;22;34;23;25
32;10300022;1;1;0;2;0;3;0;4;24;5;59;6;0;7;11;8;22;9;0;10;0;11;8;12;1;13;0;14;0;15;0;16;4;17;0;18;0;19;0;20;0;21;0;22;45;23;28
32;10300023;1;1;1;2;0;3;1;4;32;5;53;6;0;7;6;8;5;9;0;10;0;11;11;12;0;13;2;14;0;15;1;16;5;17;0;18;1;19;0;20;0;21;2;22;66;23;58
32;10300024;1;1;0;2;0;3;0;4;30;5;67;6;1;7;11;8;8;9;0;10;0;11;6;12;0;13;0;14;0;15;5;16;10;17;0;18;1;19;2;20;0;21;2;22;38;23;39
32;10300025;1;1;0;2;0;3;0;4;53;5;63;6;0;7;4;8;10;9;0;10;0;11;6;12;0;13;1;14;1;15;5;16;9;17;1;18;0;19;0;20;0;21;6;22;48;23;52
32;10300026;1;1;0;2;0;3;2;4;25;5;64;6;1;7;6;8;34;9;0;10;1;11;5;12;0;13;0;14;0;15;4;16;14;17;1;18;2;19;0;20;0;21;5;22;47;23;69
32;10300027;1;1;1;2;0;3;2;4;38;5;65;6;1;7;12;8;14;9;0;10;0;11;4;12;0;13;0;14;0;15;3;16;7;17;0;18;0;19;0;20;0;21;1;22;68;23;59
32;10300028;1;1;0;2;2;3;0;4;31;5;61;6;1;7;11;8;26;9;1;10;1;11;7;12;0;13;0;14;0;15;2;16;12;17;0;18;0;19;1;20;1;21;4;22;71;23;37
32;10300029;1;1;0;2;0;3;1;4;22;5;63;6;6;7;5;8;15;9;0;10;0;11;5;12;0;13;0;14;1;15;2;16;9;17;0;18;0;19;1;20;1;21;0;22;91;23;54
32;10300030;1;1;1;2;0;3;0;4;27;5;61;6;0;7;13;8;14;9;0;10;0;11;3;12;0;13;0;14;0;15;2;16;8;17;0;18;0;19;0;20;0;21;0;22;62;23;42
32;10300031;1;1;0;2;1;3;0;4;27;5;52;6;0;7;18;8;15;9;0;10;0;11;7;12;0;13;0;14;0;15;2;16;12;17;0;18;0;19;0;20;0;21;3;22;71;23;42
32;10300032;1;1;0;2;1;3;0;4;10;5;29;6;0;7;4;8;8;9;0;10;0;11;3;12;0;13;0;14;2;15;2;16;4;17;0;18;0;19;0;20;0;21;1;22;33;23;28
32;10300033;1;1;0;2;0;3;0;4;30;5;71;6;0;7;15;8;17;9;0;10;0;11;15;12;0;13;0;14;0;15;2;16;11;17;0;18;0;19;0;20;0;21;0;22;104;23;63
32;10300034;1;1;3;2;0;3;0;4;41;5;66;6;0;7;5;8;11;9;0;10;0;11;14;12;0;13;0;14;1;15;0;16;7;17;2;18;0;19;0;20;0;21;2;22;60;23;56
32;10300035;1;1;0;2;0;3;0;4;32;5;48;6;0;7;9;8;5;9;0;10;1;11;10;12;0;13;0;14;1;15;0;16;8;17;0;18;0;19;0;20;0;21;2;22;48;23;55
32;10300036;1;1;0;2;0;3;0;4;46;5;83;6;1;7;6;8;16;9;1;10;0;11;10;12;0;13;0;14;0;15;4;16;9;17;0;18;0;19;3;20;0;21;0;22;66;23;43
26;10300037;1;1;0;2;0;3;0;4;16;5;37;6;1;7;2;8;6;9;0;10;0;11;2;12;0;13;0;14;0;15;2;16;3;17;0;18;0;19;0;20;0;21;1;22;29;23;47
27;10300037;1;1;0;2;0;3;0;4;30;5;21;6;0;7;5;8;9;9;0;10;0;11;1;12;0;13;0;14;0;15;1;16;6;17;0;18;0;19;0;20;0;21;0;22;20;23;21
32;10300038;1;1;1;2;0;3;0;4;35;5;42;6;0;7;6;8;3;9;0;10;0;11;7;12;0;13;0;14;0;15;2;16;18;17;0;18;0;19;3;20;1;21;0;22;49;23;40
32;10300039;1;1;0;2;0;3;0;4;36;5;55;6;0;7;13;8;10;9;0;10;0;11;11;12;0;13;0;14;0;15;2;16;9;17;0;18;2;19;0;20;0;21;0;22;52;23;65
32;10300040;1;1;0;2;0;3;0;4;42;5;75;6;0;7;12;8;14;9;1;10;0;11;5;12;1;13;0;14;0;15;2;16;9;17;1;18;0;19;1;20;0;21;2;22;67;23;58
32;10300041;1;1;1;2;0;3;0;4;32;5;47;6;4;7;4;8;8;9;0;10;2;11;4;12;0;13;0;14;0;15;1;16;7;17;0;18;0;19;1;20;0;21;0;22;40;23;41
32;10300042;1;1;0;2;0;3;0;4;35;5;52;6;0;7;9;8;14;9;0;10;0;11;4;12;0;13;0;14;0;15;3;16;10;17;2;18;0;19;0;20;0;21;2;22;76;23;57
32;10300043;1;1;1;2;0;3;0;4;46;5;58;6;2;7;3;8;7;9;0;10;0;11;12;12;1;13;0;14;0;15;0;16;11;17;0;18;1;19;0;20;0;21;2;22;80;23;50
32;10300044;1;1;0;2;0;3;0;4;42;5;43;6;1;7;5;8;13;9;0;10;0;11;3;12;0;13;0;14;0;15;4;16;4;17;0;18;1;19;1;20;0;21;0;22;48;23;20
32;10300045;1;1;0;2;0;3;1;4;36;5;44;6;1;7;2;8;9;9;0;10;0;11;8;12;0;13;0;14;0;15;5;16;8;17;0;18;0;19;0;20;0;21;1;22;42;23;21
32;10300046;1;1;2;2;1;3;1;4;39;5;73;6;0;7;5;8;17;9;1;10;0;11;9;12;0;13;1;14;0;15;2;16;10;17;0;18;0;19;0;20;0;21;2;22;65;23;44
32;10300047;1;1;0;2;0;3;1;4;36;5;61;6;0;7;7;8;16;9;0;10;0;11;7;12;1;13;1;14;0;15;6;16;12;17;0;18;0;19;0;20;0;21;0;22;60;23;26
32;10300048;1;1;0;2;0;3;0;4;32;5;58;6;2;7;7;8;15;9;0;10;0;11;6;12;0;13;0;14;0;15;2;16;10;17;3;18;0;19;1;20;0;21;0;22;61;23;53
32;10300049;1;1;0;2;0;3;0;4;35;5;39;6;1;7;6;8;13;9;0;10;0;11;7;12;0;13;0;14;0;15;4;16;11;17;0;18;0;19;0;20;0;21;0;22;53;23;49
32;10300050;1;1;0;2;0;3;0;4;34;5;51;6;0;7;14;8;18;9;0;10;0;11;5;12;0;13;0;14;0;15;1;16;5;17;1;18;0;19;1;20;0;21;6;22;40;23;36
32;10300051;1;1;0;2;1;3;0;4;44;5;59;6;0;7;6;8;11;9;1;10;0;11;9;12;0;13;0;14;0;15;7;16;5;17;1;18;1;19;0;20;0;21;0;22;76;23;33
32;10300052;1;1;0;2;1;3;0;4;21;5;35;6;1;7;2;8;9;9;0;10;0;11;4;12;0;13;0;14;0;15;4;16;3;17;0;18;1;19;0;20;0;21;1;22;55;23;26
32;10300053;1;1;1;2;0;3;0;4;15;5;61;6;0;7;8;8;4;9;0;10;0;11;5;12;0;13;1;14;0;15;3;16;6;17;0;18;0;19;1;20;1;21;2;22;72;23;30
32;10300054;1;1;0;2;1;3;0;4;39;5;52;6;2;7;9;8;12;9;1;10;1;11;2;12;0;13;0;14;0;15;3;16;11;17;0;18;0;19;0;20;1;21;1;22;81;23;32
32;10300055;1;1;0;2;0;3;0;4;30;5;50;6;1;7;10;8;4;9;0;10;0;11;5;12;0;13;1;14;0;15;1;16;10;17;0;18;0;19;0;20;0;21;0;22;50;23;24
32;10300056;1;1;0;2;0;3;1;4;34;5;56;6;0;7;5;8;10;9;0;10;0;11;7;12;0;13;0;14;0;15;5;16;9;17;1;18;0;19;0;20;0;21;1;22;66;23;20
32;10300057;1;1;0;2;1;3;0;4;17;5;91;6;1;7;4;8;5;9;0;10;0;11;9;12;0;13;0;14;0;15;1;16;14;17;0;18;0;19;1;20;0;21;2;22;94;23;20
32;10300058;1;1;1;2;1;3;1;4;22;5;71;6;0;7;11;8;17;9;0;10;0;11;4;12;0;13;0;14;1;15;6;16;9;17;0;18;1;19;0;20;0;21;0;22;66;23;21
32;10300059;1;1;0;2;0;3;0;4;26;5;82;6;2;7;4;8;9;9;0;10;1;11;6;12;0;13;1;14;0;15;6;16;9;17;0;18;1;19;0;20;0;21;0;22;74;23;10
32;10300060;1;1;1;2;1;3;0;4;31;5;33;6;1;7;6;8;6;9;0;10;0;11;1;12;0;13;0;14;0;15;3;16;12;17;2;18;6;19;2;20;0;21;1;22;46;23;21
32;10300061;1;1;0;2;0;3;0;4;25;5;60;6;2;7;20;8;8;9;1;10;1;11;3;12;0;13;0;14;0;15;0;16;11;17;1;18;0;19;0;20;0;21;1;22;54;23;18
32;10300062;1;1;1;2;0;3;1;4;34;5;16;6;0;7;10;8;13;9;0;10;2;11;5;12;0;13;0;14;0;15;1;16;14;17;0;18;0;19;0;20;0;21;1;22;52;23;10
32;10300063;1;1;0;2;0;3;1;4;26;5;50;6;1;7;9;8;8;9;0;10;0;11;5;12;0;13;0;14;0;15;3;16;4;17;0;18;0;19;0;20;1;21;1;22;45;23;14
32;10300064;1;1;0;2;0;3;0;4;18;5;54;6;1;7;8;8;11;9;0;10;0;11;8;12;0;13;0;14;0;15;2;16;10;17;0;18;0;19;1;20;0;21;0;22;73;23;13
32;10300065;1;1;1;2;0;3;0;4;12;5;39;6;0;7;10;8;3;9;0;10;1;11;1;12;0;13;1;14;1;15;1;16;10;17;0;18;1;19;0;20;0;21;0;22;43;23;26
32;10300066;1;1;0;2;0;3;0;4;24;5;59;6;0;7;14;8;19;9;0;10;0;11;7;12;0;13;1;14;0;15;2;16;2;17;0;18;0;19;1;20;1;21;0;22;38;23;18
32;10300067;1;1;1;2;0;3;0;4;18;5;62;6;1;7;8;8;11;9;0;10;1;11;4;12;0;13;0;14;0;15;2;16;8;17;3;18;0;19;0;20;0;21;2;22;71;23;20
32;10300068;1;1;1;2;0;3;0;4;16;5;63;6;3;7;8;8;11;9;1;10;2;11;7;12;0;13;0;14;0;15;4;16;11;17;0;18;2;19;1;20;2;21;2;22;59;23;22
32;10300069;1;1;0;2;2;3;0;4;22;5;47;6;3;7;18;8;12;9;0;10;0;11;3;12;0;13;0;14;0;15;1;16;7;17;1;18;1;19;0;20;1;21;0;22;68;23;42
32;10300070;1;1;1;2;0;3;0;4;26;5;66;6;1;7;11;8;13;9;0;10;0;11;1;12;0;13;0;14;0;15;0;16;4;17;0;18;0;19;0;20;0;21;0;22;68;23;25
32;10300071;1;1;0;2;0;3;1;4;20;5;71;6;0;7;18;8;12;9;1;10;1;11;8;12;0;13;1;14;0;15;2;16;10;17;2;18;0;19;0;20;0;21;0;22;64;23;27
32;10300072;1;1;0;2;0;3;0;4;31;5;56;6;0;7;4;8;9;9;0;10;0;11;4;12;0;13;0;14;0;15;2;16;6;17;0;18;2;19;1;20;1;21;1;22;75;23;20
32;10300073;1;1;0;2;0;3;0;4;20;5;64;6;3;7;29;8;11;9;0;10;0;11;5;12;0;13;0;14;0;15;7;16;10;17;0;18;0;19;0;20;0;21;3;22;68;23;19
32;10300074;1;1;0;2;1;3;0;4;28;5;43;6;1;7;22;8;5;9;0;10;0;11;8;12;0;13;0;14;0;15;7;16;11;17;1;18;0;19;0;20;0;21;0;22;56;23;27
32;10300075;1;1;0;2;0;3;1;4;29;5;58;6;0;7;14;8;10;9;0;10;0;11;8;12;0;13;0;14;0;15;15;16;8;17;0;18;0;19;0;20;0;21;0;22;71;23;29
32;10300076;1;1;2;2;0;3;0;4;15;5;37;6;0;7;4;8;16;9;1;10;1;11;4;12;0;13;0;14;0;15;1;16;10;17;1;18;0;19;0;20;0;21;0;22;59;23;32
32;10300077;1;1;0;2;2;3;0;4;17;5;68;6;0;7;12;8;13;9;0;10;1;11;5;12;0;13;0;14;0;15;2;16;9;17;0;18;0;19;0;20;1;21;0;22;75;23;23
32;10300078;1;1;0;2;0;3;0;4;14;5;53;6;0;7;13;8;17;9;0;10;0;11;6;12;0;13;0;14;0;15;4;16;9;17;2;18;2;19;0;20;0;21;5;22;74;23;26
32;10300079;1;1;0;2;0;3;2;4;20;5;37;6;2;7;29;8;24;9;0;10;0;11;5;12;0;13;0;14;0;15;1;16;18;17;1;18;0;19;0;20;0;21;7;22;53;23;23
32;10300080;1;1;0;2;0;3;1;4;22;5;55;6;2;7;9;8;17;9;1;10;0;11;6;12;0;13;0;14;0;15;2;16;10;17;0;18;0;19;0;20;1;21;3;22;60;23;17
32;10300081;1;1;0;2;0;3;0;4;19;5;37;6;1;7;11;8;10;9;0;10;0;11;6;12;0;13;0;14;0;15;5;16;1;17;0;18;0;19;0;20;1;21;1;22;38;23;13
32;10300082;1;1;0;2;0;3;1;4;37;5;56;6;2;7;9;8;7;9;0;10;0;11;3;12;0;13;0;14;0;15;3;16;6;17;0;18;0;19;0;20;0;21;0;22;71;23;22
32;10300083;1;1;0;2;0;3;1;4;14;5;41;6;0;7;16;8;15;9;0;10;1;11;5;12;0;13;0;14;0;15;1;16;17;17;1;18;0;19;0;20;0;21;0;22;66;23;20
32;10300084;1;1;0;2;0;3;1;4;30;5;63;6;2;7;8;8;18;9;0;10;0;11;5;12;0;13;0;14;0;15;6;16;10;17;0;18;0;19;0;20;1;21;2;22;73;23;31
32;10300085;1;1;0;2;0;3;0;4;21;5;44;6;0;7;25;8;7;9;0;10;0;11;5;12;0;13;0;14;0;15;3;16;7;17;1;18;1;19;0;20;0;21;0;22;50;23;26
