27;10100017;1;2;0;4;0;5;0;7;0;8;0;10;0;11;0;13;0;14;0;17;0;20;0;21;0;22;0;23;0;24;0;25;0;26;0;27;0;28;0;29;0;30;0;31;0;32;0;33;0;34;0;35;0;36;0
32;10100017;1;2;0;4;1;5;7;7;0;8;0;10;0;11;1;13;4;14;2;17;0;20;1;21;3;22;2;23;0;24;28;25;61;26;0;27;0;28;0;29;0;30;26;31;27;32;108;33;28;34;0;35;0;36;0
24;10100018;1;2;1;4;0;5;0;7;1;8;0;10;0;11;0;13;0;14;0;17;0;20;0;21;4;22;0;23;0;24;4;25;3;26;0;27;0;28;0;29;0;30;0;31;1;32;8;33;6;34;0;35;0;36;0
24;10100019;1;2;0;4;0;5;1;7;0;8;0;10;0;11;0;13;0;14;0;17;0;20;0;21;1;22;0;23;0;24;1;25;4;26;0;27;0;28;0;29;0;30;0;31;2;32;9;33;11;34;0;35;0;36;0
24;10100020;1;2;0;4;0;5;2;7;0;8;0;10;0;11;0;13;0;14;0;17;0;20;0;21;1;22;0;23;0;24;4;25;10;26;0;27;0;28;0;29;0;30;1;31;1;32;18;33;6;34;0;35;0;36;0
24;10100021;1;2;0;4;1;5;1;7;0;8;0;10;0;11;0;13;0;14;0;17;0;20;0;21;0;22;0;23;2;24;2;25;5;26;0;27;0;28;0;29;0;30;0;31;2;32;32;33;26;34;0;35;0;36;0
24;10100022;1;2;0;4;0;5;3;7;0;8;1;10;1;11;0;13;0;14;0;17;0;20;0;21;1;22;0;23;0;24;6;25;17;26;0;27;0;28;0;29;0;30;1;31;2;32;67;33;22;34;0;35;0;36;0
32;10100023;1;2;4;4;2;5;1;7;3;8;2;10;3;11;0;13;2;14;2;17;71;20;0;21;0;22;2;23;1;24;40;25;32;26;0;27;0;28;0;29;0;30;2;31;1;32;79;33;14;34;0;35;0;36;0
32;10200001;1;2;0;4;0;5;4;7;1;8;2;10;4;11;0;13;2;14;1;17;52;20;0;21;6;22;0;23;2;24;13;25;28;26;0;27;0;28;0;29;0;30;3;31;2;32;27;33;36;34;0;35;0;36;0
32;10200002;1;2;1;4;2;5;4;7;2;8;4;10;0;11;0;13;1;14;3;17;88;20;0;21;0;22;0;23;0;24;2;25;8;26;0;27;0;28;0;29;1;30;0;31;0;32;15;33;16;34;0;35;0;36;0
32;10200002;1;2;1;4;0;5;4;7;1;8;3;10;2;11;1;13;0;14;0;17;66;20;1;21;0;22;0;23;1;24;6;25;14;26;0;27;0;28;0;29;1;30;1;31;3;32;12;33;9;34;0;35;0;36;0
32;10200003;1;2;0;4;0;5;1;7;2;8;2;10;0;11;0;13;1;14;1;17;64;20;0;21;0;22;0;23;0;24;4;25;16;26;1;27;0;28;0;29;0;30;2;31;2;32;41;33;21;34;0;35;0;36;0
32;10200003;1;2;0;4;0;5;3;7;2;8;0;10;2;11;1;13;0;14;1;17;66;20;0;21;2;22;1;23;0;24;7;25;14;26;0;27;0;28;0;29;0;30;2;31;2;32;33;33;20;34;0;35;0;36;0
32;10200004;1;2;0;4;0;5;2;7;0;8;0;10;0;11;0;13;0;14;0;17;77;20;0;21;3;22;0;23;0;24;9;25;10;26;0;27;1;28;0;29;0;30;2;31;1;32;36;33;20;34;0;35;1;36;0
32;10200004;1;2;0;4;0;5;1;7;1;8;1;10;0;11;0;13;0;14;0;17;45;20;0;21;1;22;0;23;0;24;4;25;15;26;0;27;0;28;0;29;0;30;1;31;0;32;20;33;9;34;0;35;0;36;0
32;10200005;1;2;0;4;1;5;0;7;1;8;0;10;2;11;1;13;0;14;0;17;174;20;0;21;0;22;0;23;0;24;6;25;2;26;0;27;0;28;0;29;1;30;0;31;0;32;17;33;1;34;0;35;0;36;0
32;10200005;1;2;0;4;0;5;0;7;0;8;0;10;0;11;0;13;0;14;1;17;173;20;2;21;0;22;0;23;0;24;2;25;4;26;0;27;0;28;0;29;0;30;2;31;1;32;15;33;2;34;0;35;0;36;0
32;10200006;1;2;0;4;0;5;0;7;0;8;0;10;0;11;0;13;0;14;0;17;199;20;0;21;0;22;0;23;0;24;6;25;3;26;0;27;1;28;0;29;0;30;0;31;4;32;8;33;0;34;0;35;0;36;0
32;10200006;1;2;0;4;1;5;2;7;0;8;1;10;0;11;0;13;0;14;0;17;135;20;0;21;0;22;0;23;0;24;4;25;1;26;0;27;0;28;0;29;0;30;0;31;2;32;8;33;1;34;0;35;0;36;0
32;10200007;1;2;0;4;0;5;0;7;0;8;0;10;0;11;0;13;0;14;0;17;137;20;0;21;0;22;0;23;0;24;6;25;2;26;0;27;0;28;0;29;0;30;0;31;0;32;10;33;0;34;0;35;0;36;0
32;10200007;1;2;0;4;0;5;0;7;0;8;0;10;0;11;0;13;0;14;0;17;139;20;1;21;0;22;0;23;0;24;7;25;3;26;0;27;0;28;0;29;0;30;0;31;0;32;17;33;1;34;0;35;0;36;0
32;10200008;1;2;0;4;0;5;2;7;0;8;0;10;0;11;0;13;2;14;0;17;246;20;0;21;0;22;0;23;0;24;9;25;2;26;0;27;0;28;0;29;0;30;0;31;0;32;17;33;3;34;0;35;0;36;0
32;10200009;1;2;0;4;0;5;0;7;1;8;0;10;0;11;0;13;0;14;1;17;233;20;0;21;0;22;0;23;0;24;0;25;0;26;0;27;0;28;0;29;0;30;1;31;0;32;13;33;2;34;0;35;0;36;0
32;10200010;1;2;0;4;0;5;0;7;0;8;0;10;1;11;0;13;0;14;0;17;218;20;0;21;0;22;0;23;1;24;3;25;2;26;0;27;0;28;0;29;0;30;0;31;1;32;8;33;2;34;0;35;0;36;0
24;10200011;1;2;0;4;0;5;0;7;0;8;0;10;0;11;0;13;0;14;0;17;132;20;0;21;0;22;0;23;0;24;0;25;2;26;0;27;0;28;0;29;0;30;0;31;0;32;8;33;1;34;0;35;0;36;0
32;10200012;1;2;0;4;0;5;0;7;0;8;0;10;0;11;0;13;0;14;4;17;240;20;0;21;0;22;0;23;0;24;0;25;0;26;0;27;0;28;0;29;0;30;0;31;1;32;4;33;1;34;0;35;0;36;0
